82026, 0.080896, 0.043276
82026, 0.080896, 0.038446
82032, 0.080896, 0.038134
82010, 0.079872, 0.039936
82108, 0.080896, 0.036622
82132, 0.080896, 0.035027
82206, 0.078848, 0.040166
82378, 0.079872, 0.038147
82774, 0.077824, 0.036196
83246, 0.075776, 0.036223
83470, 0.076800, 0.038437
83556, 0.076800, 0.029065
83534, 0.074752, 0.041642
83604, 0.073728, 0.039778
83604, 0.074752, 0.033465
83604, 0.075776, 0.038146
83604, 0.074752, 0.037575
83604, 0.074752, 0.037055
83604, 0.074752, 0.039161
83604, 0.074752, 0.039150
83604, 0.074752, 0.036572
83604, 0.075776, 0.037412
83604, 0.075776, 0.036421
83604, 0.074752, 0.042445
83604, 0.074752, 0.037731
83604, 0.075776, 0.037443
83604, 0.074752, 0.039794
83604, 0.074752, 0.046904
83604, 0.073728, 0.038726
83604, 0.075776, 0.037827
83604, 0.074752, 0.040294
83604, 0.074752, 0.040283
